0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.25042121131506606,0.7494901126186042,0.0,8.867606632969761e-05,0.0
0.05829501238061549,0.9417049876193845,0.0,0.0,0.0
0.09215524360033031,0.9001651527663088,0.0,0.007679603633360859,0.0
0.46224651229685026,0.5377534877031497,0.0,0.0,0.0
0.4432214765100671,0.5567785234899328,0.0,0.0,0.0
0.30284573140289567,0.6967548676984523,0.0,0.00039940089865202194,0.0
7.193985827847919e-05,0.9998669112621849,0.0,6.114887953670732e-05,0.0
0.00028752542719023166,0.9995915526641783,0.0,0.00012092190863140584,0.0
0.0005695863663807343,0.9993962384516364,0.0,3.417518198284406e-05,0.0
0.16506130385467116,0.8340745008371893,0.0,0.0008641953081396396,0.0
0.00014261475002194074,0.9997933914518913,0.0,6.399379808676827e-05,0.0
0.00017290368688294995,0.9996714829949224,0.0,0.00015561331819465498,0.0
0.00024313153415998054,0.9996741002839983,0.0,8.27681818416955e-05,0.0
