# Constructed from biom file
# OTU ID	SSU_rRNA	taxonomy	taxid
100053	5291.0	sk__Eukaryota	2759
142153	1.0	sk__Eukaryota;k__;p__;c__;o__Jakobida	556282
27737	1.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae;g__Nuclearia	154967
137496	186.0	sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema	232264
101265	2.0	sk__Eukaryota;k__;p__;c__Acantharea	65574
203864	3.0	sk__Eukaryota;k__;p__;c__Aphelidea	1498967
49577	155.0	sk__Eukaryota;k__;p__;c__Bigyra	2683628
52583	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Amphifilida	2699529
125725	10.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Amphifilida;f__;g__Sorodiplophrys	1804150
129336	27.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida	33651
154834	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea	2683630
236696	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea;f__;g__Incisomonas;s__Incisomonas_marina	1167876
39933	5.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Oblongichytrida	2699530
108583	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae	33674
60183	9.0	sk__Eukaryota;k__;p__;c__Bolidophyceae;o__Parmales;f__Triparmaceae	722751
33947	39.0	sk__Eukaryota;k__;p__;c__Bolidophyceae;o__Parmales;f__Triparmaceae;g__Bolidomonas	91990
157930	10.0	sk__Eukaryota;k__;p__;c__Choanoflagellata	28009
151755	7.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__;f__;g__;s__Choanoflagellida_sp._SL117#1	429456
87705	11.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida	1924739
58910	91.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae	28010
122060	3.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Crinolina;s__Crinolina_isefiordensis	1864621
228575	25.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Pleurasiga	1864613
150340	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Pleurasiga;s__Pleurasiga_reynoldsii	1864615
106316	21.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae	1158810
193912	8.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha	258835
24023	12.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha;s__Calliacantha_natans	1864604
148389	25.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Diaphanoeca	28013
208226	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida	1924738
195389	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae	81529
212712	245.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Bicosta	1864601
149288	7.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Bicosta;s__Bicosta_minor	1864616
177097	9.0	sk__Eukaryota;k__;p__;c__Chrysophyceae	2825
92504	1.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales	96792
49982	2.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae	98651
