#KEY	MGYA00618776-SRS2834629_2	MGYA00618782-SRS2834415_2	MGYA00618868-SRS2834544_2	MGYA00618869-SRS2834546_2	MGYA00618871-SRS2834597_2	MGYA00618872-SRS2834632_2	MGYA00618876-SRS2834633_2	MGYA00618878-SRS2834439_2	MGYA00618883-SRS2834556_2	MGYA00618887-SRS2834501_2	MGYA00618888-SRS2834621_2	MGYA00618890-SRS2834652_2	MGYA00618893-SRS2834430_2	MGYA00618894-SRS2834432_2	MGYA00618896-SRS2834446_2	MGYA00618898-SRS2834429_2	MGYA00618899-SRS2834437_2	MGYA00618901-SRS2834463_2	MGYA00618903-SRS2834479_2	MGYA00618909-SRS2834488_2	MGYA00618910-SRS2834489_2	MGYA00618913-SRS2834535_2	MGYA00618927-SRS2834521_2	MGYA00618937-SRS2834319_2	MGYA00618961-SRS2834256_2	MGYA00618986-SRS2834282_2	MGYA00618989-SRS2777649_2	MGYA00619002-SRS2777196_2	MGYA00619006-SRS2777227_2	MGYA00619452-SRS2777199_2	MGYA00619468-SRS2777324_2	MGYA00619504-SRS2777343_2	MGYA00619598-SRS2777229_2	MGYA00619600-SRS2777228_2	MGYA00619622-SRS2777148_2	MGYA00619626-SRS2777325_2	MGYA00619678-SRS2777224_2	MGYA00619690-SRS2777417_2	MGYA00619698-SRS2777313_2	MGYA00619702-SRS2777401_2	MGYA00619704-SRS2777268_2	MGYA00619721-SRS2777264_2	MGYA00619826-SRS2777580_2	MGYA00619850-SRS3195467_2	MGYA00619859-SRS3195413_2	MGYA00619864-SRS3194897_2	MGYA00619876-SRS3195458_2	MGYA00619877-SRS3195461_2	MGYA00619884-SRS3195395_2	MGYA00619893-SRS3194770_2	MGYA00619895-SRS3195440_2	MGYA00619900-SRS3194759_2	MGYA00619902-SRS3195417_2	MGYA00619921-SRS3194767_2	MGYA00619969-SRS3194772_2	MGYA00619982-SRS3194981_2	MGYA00620017-SRS3194878_2	MGYA00620018-SRS3194874_2	MGYA00620023-SRS3194876_2	MGYA00620025-SRS3194895_2	MGYA00620055-SRS3195466_2	MGYA00620070-SRS3195398_2	MGYA00620075-SRS3195397_2	MGYA00620076-SRS3195393_2	MGYA00620085-SRS3194836_2	MGYA00620108-SRS3194825_2	MGYA00620116-SRS3195429_2	MGYA00620133-SRS3195442_2	MGYA00620137-SRS3195450_2	MGYA00620143-SRS3195451_2	MGYA00620164-SRS3195464_2	MGYA00620171-SRS3195465_2	MGYA00620179-SRS3195469_2	MGYA00620181-SRS3195472_2	MGYA00620206-SRS3195441_2	MGYA00620211-SRS3194824_2	MGYA00620217-SRS3195434_2	MGYA00620221-SRS3195436_2	MGYA00620226-SRS3195410_2	MGYA00620229-SRS3195409_2	MGYA00620255-SRS2834076_2	MGYA00620275-SRS2777151_2	MGYA00620288-SRS2834303_2	MGYA00620299-SRS2834173_2	MGYA00620336-SRS2777352_2	MGYA00620358-SRS2777336_2	MGYA00620359-SRS2777189_2	MGYA00620380-SRS2777292_2	MGYA00620382-SRS2777289_2	MGYA00620383-SRS2777290_2	MGYA00620462-SRS2834389_2	MGYA00620464-SRS2834396_2	MGYA00620470-SRS2777570_2	MGYA00620575-SRS2777113_2	MGYA00620611-SRS2777477_2	MGYA00620614-SRS2777149_2	MGYA00620639-SRS3195077_2	MGYA00620641-SRS3195078_2	MGYA00620658-SRS3194530_2	MGYA00620672-SRS3194499_2	MGYA00620707-SRS3194647_2	MGYA00620709-SRS3195027_2	MGYA00620714-SRS3195028_2	MGYA00620715-SRS3195030_2	MGYA00620728-SRS3195026_2	MGYA00620729-SRS3195059_2	MGYA00620730-SRS3194611_2	MGYA00620740-SRS3194615_2	MGYA00620741-SRS3194616_2	MGYA00620748-SRS3195080_2	MGYA00620749-SRS3195079_2	MGYA00620754-SRS3194525_2	MGYA00620769-SRS3194637_2	MGYA00620773-SRS3195057_2	MGYA00620774-SRS3195056_2	MGYA00620786-SRS3194421_2	MGYA00620791-SRS3194626_2	MGYA00620792-SRS3194625_2	MGYA00620795-SRS3194628_2	MGYA00620802-SRS3194604_2	MGYA00620803-SRS3194607_2	MGYA00620817-SRS3194534_2	MGYA00620818-SRS3194583_2	MGYA00620822-SRS3194584_2	MGYA00620823-SRS3194585_2	MGYA00620833-SRS3194508_2	MGYA00620835-SRS3195058_2	MGYA00620855-SRS3194475_2	MGYA00620869-SRS3195055_2	MGYA00620872-SRS3195062_2	MGYA00620873-SRS3195063_2	MGYA00620874-SRS3195065_2	MGYA00620875-SRS3195064_2	MGYA00620884-SRS3194456_2	MGYA00620889-SRS3194503_2	MGYA00620905-SRS3194695_2	MGYA00620909-SRS3194502_2	MGYA00620914-SRS3194629_2	MGYA00620916-SRS3194633_2	MGYA00620934-SRS3194587_2	MGYA00620945-SRS3194655_2	MGYA00620949-SRS3194596_2	MGYA00620951-SRS3194598_2	MGYA00620959-SRS3194657_2	MGYA00620984-SRS3194667_2	MGYA00620986-SRS3194446_2	MGYA00620997-SRS3194523_2	MGYA00621001-SRS3195060_2	MGYA00621022-SRS2834156_2	MGYA00621042-SRS2834193_2	MGYA00621076-SRS2834336_2	MGYA00621090-SRS2834374_2	MGYA00621138-SRS2834296_2	MGYA00621175-SRS2834297_2	MGYA00621189-SRS2834236_2	MGYA00621220-SRS2834087_2	MGYA00621309-SRS2834098_2	MGYA00621312-SRS2834099_2	MGYA00621359-SRS2777536_2	MGYA00621372-SRS2777145_2	MGYA00621445-SRS2777816_2	MGYA00621470-SRS3194786_2	MGYA00621474-SRS3194881_2	MGYA00621476-SRS3194879_2	MGYA00621480-SRS3194791_2	MGYA00621483-SRS3194790_2	MGYA00621484-SRS3194931_2	MGYA00621506-SRS3194993_2	MGYA00621531-SRS3194961_2	MGYA00621545-SRS3194861_2	MGYA00621565-SRS3194746_2	MGYA00621566-SRS3194788_2	MGYA00621574-SRS3194927_2	MGYA00621575-SRS3194932_2	MGYA00621597-SRS3194787_2	MGYA00621599-SRS3194769_2	MGYA00621604-SRS3194829_2	MGYA00621689-SRS3194886_2	MGYA00621720-SRS3195069_2	MGYA00621722-SRS3195066_2	MGYA00621730-SRS3195106_2	MGYA00621742-SRS3195090_2	MGYA00621749-SRS3195053_2	MGYA00621751-SRS3195088_2	MGYA00621752-SRS3195061_2	MGYA00621753-SRS3195025_2	MGYA00621762-SRS3195131_2	MGYA00621763-SRS3195044_2	MGYA00621764-SRS3195033_2	MGYA00621765-SRS3195034_2	MGYA00621766-SRS3195100_2	MGYA00621775-SRS3195041_2	MGYA00621787-SRS3195051_2	MGYA00621788-SRS3195281_2	MGYA00621789-SRS3195323_2	MGYA00621791-SRS3195324_2	MGYA00621796-SRS3194118_2	MGYA00621804-SRS3194219_2	MGYA00621810-SRS3195207_2	MGYA00621812-SRS3195264_2	MGYA00621813-SRS3195261_2	MGYA00621814-SRS3195262_2	MGYA00621816-SRS3195263_2	MGYA00621818-SRS3195315_2	MGYA00621819-SRS3195316_2	MGYA00621821-SRS3195342_2	MGYA00621822-SRS3195317_2	MGYA00621852-SRS3195196_2	MGYA00621853-SRS3195276_2	MGYA00621855-SRS3195219_2	MGYA00621859-SRS3195243_2	MGYA00621860-SRS3195184_2	MGYA00621861-SRS3195183_2	MGYA00621863-SRS3195245_2	MGYA00621865-SRS3194168_2	MGYA00621869-SRS3195260_2	MGYA00621872-SRS3195197_2	MGYA00621876-SRS3195284_2	MGYA00621878-SRS3195235_2	MGYA00621879-SRS3195231_2	MGYA00621881-SRS3195232_2	MGYA00621883-SRS3195201_2	MGYA00621885-SRS3195202_2	MGYA00621888-SRS3195332_2	MGYA00621890-SRS3195200_2	MGYA00621892-SRS3195221_2	MGYA00621893-SRS3195222_2	MGYA00621903-SRS3194222_2	MGYA00621911-SRS3195252_2	MGYA00621915-SRS3195322_2	MGYA00621916-SRS3195325_2	MGYA00621917-SRS3195288_2	MGYA00621918-SRS3195287_2	MGYA00621926-SRS3194223_2	MGYA00621938-SRS3194220_2	MGYA00621945-SRS3195277_2	MGYA00621948-SRS3195321_2	MGYA00621950-SRS3195280_2	MGYA00621952-SRS3195279_2	MGYA00621954-SRS3194231_2	MGYA00621956-SRS3194165_2	MGYA00621957-SRS3195303_2	MGYA00621959-SRS3195246_2	MGYA00621961-SRS3195266_2	MGYA00621963-SRS3195302_2	MGYA00621972-SRS3195195_2	MGYA00621973-SRS3195275_2	MGYA00621974-SRS3195274_2	MGYA00621975-SRS3195220_2	MGYA00621992-SRS3195227_2	MGYA00621993-SRS3195298_2	MGYA00621995-SRS3195296_2	MGYA00621996-SRS3195253_2	MGYA00621998-SRS3195297_2	MGYA00622000-SRS3195223_2	MGYA00622002-SRS3195225_2	MGYA00622003-SRS3194190_2	MGYA00622009-SRS3195192_2	MGYA00622018-SRS3195331_2	MGYA00622021-SRS3195237_2	MGYA00622025-SRS3195193_2	MGYA00622029-SRS3195194_2	MGYA00622031-SRS3194162_2	MGYA00622047-SRS3195267_2	MGYA00622048-SRS3195341_2	MGYA00622049-SRS3195285_2	MGYA00622051-SRS3195286_2	MGYA00622052-SRS3195255_2	MGYA00622053-SRS3195256_2	MGYA00622060-SRS3194172_2	MGYA00622063-SRS3194174_2	MGYA00622065-SRS3195319_2	MGYA00622069-SRS3195337_2	MGYA00622071-SRS3195191_2	MGYA00622073-SRS3195190_2	MGYA00622080-SRS3194150_2	MGYA00622087-SRS3195218_2	MGYA00622089-SRS3195216_2	MGYA00622101-SRS3194142_2	MGYA00622116-SRS2834286_2	MGYA00622119-SRS3195251_2	MGYA00622120-SRS3195299_2	MGYA00622122-SRS3195300_2	MGYA00622123-SRS3195301_2	MGYA00622127-SRS3195259_2	MGYA00622129-SRS3195282_2	MGYA00622130-SRS3195283_2	MGYA00622146-SRS3195425_2	MGYA00622149-SRS3194322_2	MGYA00622154-SRS3194379_2	MGYA00622155-SRS3194377_2	MGYA00622167-SRS3194373_2	MGYA00622175-SRS3194374_2	MGYA00622188-SRS3194382_2	MGYA00622203-SRS3194356_2	MGYA00622205-SRS3194394_2	MGYA00622219-SRS3194358_2	MGYA00622222-SRS3194359_2	MGYA00622231-SRS3194267_2	MGYA00622243-SRS3194252_2	MGYA00622244-SRS3194253_2	MGYA00622252-SRS3194295_2	MGYA00622279-SRS3194283_2	MGYA00622304-SRS3194357_2	MGYA00622305-SRS3194354_2	MGYA00622312-SRS3195406_2	MGYA00622334-SRS3194360_2	MGYA00622347-SRS3194299_2	MGYA00622348-SRS3194361_2	MGYA00622375-SRS3194365_2	MGYA00622388-SRS3195400_2	MGYA00622392-SRS3195402_2	MGYA00622393-SRS3195399_2	MGYA00622416-SRS3195443_2	MGYA00622491-SRS3195305_2	MGYA00622496-SRS3195271_2	MGYA00622505-SRS3195248_2	MGYA00622518-SRS3195211_2	MGYA00622520-SRS3195338_2	MGYA00622522-SRS3195339_2	MGYA00622540-SRS2834071_2	MGYA00622548-SRS3195306_2	MGYA00622558-SRS3195205_2	MGYA00622561-SRS3195326_2	MGYA00622563-SRS3195240_2	MGYA00622566-SRS3195188_2	MGYA00622570-SRS3195187_2	MGYA00622579-SRS3195304_2	MGYA00622585-SRS2834095_2	MGYA00622588-SRS3195292_2	MGYA00622593-SRS3195327_2	MGYA00622597-SRS2834842_2	MGYA00622605-SRS3195295_2	MGYA00622658-SRS3195289_2	MGYA00622660-SRS3195239_2	MGYA00622662-SRS3195247_2	MGYA00622663-SRS3195204_2	MGYA00622667-SRS3195206_2	MGYA00622669-SRS3195344_2	MGYA00622671-SRS3195241_2	MGYA00622681-SRS3195212_2	MGYA00622683-SRS3195294_2	MGYA00622690-SRS3195329_2	MGYA00622692-SRS3195345_2	MGYA00622720-SRS3195340_2	MGYA00622753-SRS3195249_2	MGYA00622754-SRS3195250_2	MGYA00622770-SRS2834226_2	MGYA00622788-SRS3195291_2	MGYA00622792-SRS3195213_2	MGYA00622793-SRS3195214_2	MGYA00622799-SRS3195215_2	MGYA00622807-SRS3195311_2	MGYA00622808-SRS3195268_2	MGYA00622809-SRS3195269_2	MGYA00622811-SRS3195270_2	MGYA00622812-SRS3195209_2	MGYA00622813-SRS3195328_2	MGYA00622823-SRS3195233_2	MGYA00622827-SRS3195293_2	MGYA00622836-SRS3195310_2	MGYA00622837-SRS3195312_2	MGYA00622859-SRS3195307_2	MGYA00622861-SRS3195308_2	MGYA00622879-SRS2834450_2	MGYA00622880-SRS2834451_2	MGYA00622882-SRS2834529_2	MGYA00622898-SRS2834613_2	MGYA00622911-SRS2834515_2	MGYA00622919-SRS2834500_2	MGYA00622920-SRS2834511_2	MGYA00622921-SRS2834513_2	MGYA00622939-SRS2834445_2	MGYA00622941-SRS2834631_2	MGYA00622951-SRS2834656_2	MGYA00622952-SRS2834575_2	MGYA00622953-SRS2834574_2	MGYA00622965-SRS2834509_2	MGYA00622966-SRS2834510_2	MGYA00622984-SRS2834619_2	MGYA00622985-SRS2834549_2	MGYA00622986-SRS2834651_2	MGYA00622991-SRS2834470_2	MGYA00623003-SRS2834591_2	MGYA00623004-SRS2834592_2	MGYA00623012-SRS2834612_2	MGYA00623053-SRS2834611_2	MGYA00623054-SRS2834608_2	MGYA00623055-SRS2834539_2	MGYA00623056-SRS2834538_2	MGYA00623064-SRS2834427_2	MGYA00623065-SRS2834428_2	MGYA00623079-SRS2834570_2	MGYA00623080-SRS2834572_2	MGYA00623086-SRS2834508_2	MGYA00623097-SRS2834571_2	MGYA00623099-SRS2834617_2	MGYA00623104-SRS2834472_2	MGYA00623107-SRS2834654_2	MGYA00623108-SRS2834655_2	MGYA00623112-SRS2834551_2	MGYA00623142-SRS2834409_2	MGYA00623143-SRS2834630_2	MGYA00623145-SRS2834443_2	MGYA00623166-SRS2834622_2	MGYA00623168-SRS2834490_2	MGYA00623169-SRS2834512_2	MGYA00623172-SRS2834431_2	MGYA00623560-SRS3194193_2	MGYA00623574-SRS3194278_2	MGYA00623576-SRS3194296_2	MGYA00623581-SRS3194084_2	MGYA00623594-SRS3194218_2	MGYA00623640-SRS3194200_2	MGYA00623642-SRS3194156_2	MGYA00623647-SRS3194324_2	MGYA00623657-SRS3194228_2	MGYA00623678-SRS3194225_2	MGYA00623681-SRS3194227_2	MGYA00623692-SRS3194364_2	MGYA00623742-SRS3194155_2	MGYA00623760-SRS3194145_2	MGYA00623761-SRS3194098_2	MGYA00623764-SRS3194099_2	MGYA00623780-SRS3194179_2	MGYA00623797-SRS3194325_2	MGYA00623854-SRS3194199_2	MGYA00623874-SRS3194177_2	MGYA00624490-SRS2834224_2	MGYA00625019-SRS3194313_2	MGYA00625180-SRS3195474_2	MGYA00625370-SRS3195203_2	MGYA00625424-SRS3195242_2	MGYA00625460-SRS3195230_2	MGYA00625603-SRS3195290_2	MGYA00625637-SRS3195343_2	MGYA00625667-SRS3195199_2	MGYA00625710-SRS3195330_2	MGYA00625830-SRS3195320_2	MGYA00625844-SRS2834250_2	MGYA00625885-SRS3195278_2	MGYA00625890-SRS2834287_2	MGYA00626136-SRS3194722_2	MGYA00626150-SRS3194577_2	MGYA00626372-SRS3194623_2	MGYA00626476-SRS3194592_2	MGYA00626613-SRS3194789_2	MGYA00626714-SRS2777391_2	MGYA00626716-SRS2777320_2	MGYA00626717-SRS2777392_2	MGYA00626749-SRS2777738_2	MGYA00626926-SRS2777319_2	MGYA00626955-SRS3194731_2	MGYA00627073-SRS3194972_2	MGYA00627076-SRS3194975_2	MGYA00627079-SRS3194974_2	MGYA00627288-SRS3194926_2	MGYA00627329-SRS3194957_2	MGYA00627330-SRS3194954_2	MGYA00627363-SRS3195424_2	MGYA00627395-SRS3195086_2	MGYA00627447-SRS3194586_2	MGYA00627479-SRS3195032_2	MGYA00627485-SRS3195076_2	MGYA00627541-SRS3195068_2	MGYA00627542-SRS3195071_2	MGYA00627578-SRS3194600_2	MGYA00627598-SRS3195035_2	MGYA00627650-SRS3194632_2	MGYA00627688-SRS3195043_2	MGYA00627716-SRS2834411_2	MGYA00627767-SRS2834607_2	MGYA00627768-SRS2834537_2	MGYA00627770-SRS2834610_2	MGYA00627796-SRS2834456_2	MGYA00627798-SRS2834547_2	MGYA00627801-SRS2834448_2	MGYA00627806-SRS2418825_2	MGYA00627812-SRS2834593_2	MGYA00627856-SRS2834419_2	MGYA00627884-SRS2834524_2	MGYA00627885-SRS2834441_2	MGYA00627915-SRS2834462_2	MGYA00627917-SRS2834464_2	MGYA00627935-SRS2834473_2	MGYA00627989-SRS2834577_2	MGYA00628024-SRS2834444_2	MGYA00628025-SRS2834635_2	MGYA00628029-SRS2834634_2	MGYA00631608-SRS2834548_2	MGYA00631678-SRS2834587_2	MGYA00631773-SRS2834638_2	MGYA00631868-SRS2834440_2	MGYA00631890-SRS2834452_2	MGYA00631892-SRS2834453_2	MGYA00631931-SRS2834474_2	MGYA00631933-SRS2834475_2	MGYA00631974-SRS2834507_2	MGYA00688534-SRS3194597_2	MGYA00688535-SRS3194640_2
sk__Archaea	12464	4	1077	2	30133	0	26966	0	29949	14	2	0	0	4	3	5	39607	0	4	0	0	12280	26608	13362	2	1	0	0	0	31	5	108811	103572	232230	30815	36994	16	186	12	13	28	118107	81098	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57049	13	0	124719	108341	118290	88793	2	146429	122707	158833	128925	126559	72130	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	135458	0	118285	0	45802	1	89141	0	1	0	102718	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85904	73767	0	0	108572	0	0	0	0	45611	38325	0	72012	51859	0	36309	0	102973	67150	0	0	56082	54436	0	73173	0	0	68095	0	61979	95783	0	54519	0	0	0	0	0	0	94667	0	52032	82171	55052	85569	0	71647	0	0	0	0	0	0	0	60965	59636	0	84523	0	0	41433	39020	0	0	66806	0	0	0	0	67131	0	73021	89635	0	74938	0	3	0	0	69535	0	63870	66770	70373	74755	0	0	0	0	0	0	0	71323	0	76025	0	0	107589	33	0	2	74831	0	0	163635	85831	0	78733	0	0	0	0	0	70750	0	93652	0	0	0	0	67015	0	64588	0	0	102753	25217	81950	0	0	85288	70405	109050	0	17338	0	61835	27083	0	51642	61859	0	65618	70995	0	0	58991	60953	62627	0	88199	57357	0	6308	60377	114813	0	59877	0	0	118631	77936	95598	58172	84755	0	0	59621	47240	48845	22719	22855	15344	17308	20435	7891	9738	5491	20121	22727	33329	37303	29255	2358	18953	23074	33757	7019	33515	9120	19667	21045	13346	33702	7770	14086	9925	14255	23065	8688	5498	22756	18933	27166	23902	28892	22565	10413	17599	15719	9461	76	6441	6191	45305	0	0	61804	0	1	3	1	111456	0	0	0	74292	0	0	0	0	0	0	3	57	0	0	56352	99684	72617	0	49737	52037	59636	48991	0	1	0	0	0	0	0	0	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	12	0	0	3	0	2	0	0	0	3	0	0	0	0	5	15	1	12298	4	0	8458	17767	12837	0	0	0	526	1845
sk__Bacteria	113	54097	53	70677	125	105145	27	10538	118	72844	50207	42101	58460	69861	72519	84321	33	69772	55838	65388	16500	8	85	7	100816	55912	0	0	0	47526	106200	0	1	88	0	0	43500	59201	139819	94321	52561	15	0	28372	45242	7	37121	39675	28161	55519	45764	0	21375	9	66480	8	63206	17	63671	51608	10399	21910	17357	25281	59935	70540	21432	9443	14447	26348	17771	5624	18156	14256	20405	0	4281	20651	8619	13700	35399	45548	48	43678	50110	244	0	4	292	64294	2	0	10	503	382	0	95993	131917	99315	13831	166992	2	37	84913	80986	13	5	54	89347	124632	36910	317425	31	126162	13	124550	11	126608	117260	115889	38435	101199	105543	98258	9	93473	90021	104149	27	12	110241	3	33	66769	82822	58164	117208	385373	72271	117323	0	24	321	42332	140952	305384	83515	110469	0	41473	0	0	0	45062	228	0	48525	40485	0	59051	35687	70147	70051	43040	139228	87398	58612	1	150987	34896	73176	92746	148763	0	0	42477	40685	0	104978	39203	113837	92388	47577	30944	65763	38120	43913	43346	61728	34413	57931	37128	50195	0	3	1	15	27	15	0	9	2	57211	3	3	1	4	3	4	4	40	0	0	0	63695	194	11	3	6	4	8	7	68611	0	69	3	0	2	15	2	10	2	13	3	2	14	1	1	0	56772	11	0	0	105	30	0	9	1	9	8	3	8	6	6	42	5	90999	49725	29	1	0	3	3	0	0	9	13	6	6	9	74525	79	0	42	108978	0	38	3	606	36696	53	4	9	1	3	0	57	19222	0	5	12603	10	127381	78922	93811	1	27810	14779	3	33	24	75	19880	18	12	19736	23115	21	10086	2	23471	24713	15918	15498	0	1	1	2	0	0	35	0	0	3	0	1	1	3	94	2	6	84	0	6	70	5	162	27	0	0	2	6	2	4	4	6	0	13	7	0	9	0	6	8	35	0	15	9	0	0	4	1	1	0	99	127	175	25	977	28	5	8	339	114	72	59	196	15	41	114	77	85	82	1277	1549	285	388	24	381	72	25	5	56	2586	1	141	81	3	13	45	2075	10	719	17	15	1	3	17	29	105279	2	166	0	56920	70624	100263	0	42980	51928	1	1	48725	11	42233	29	72488	2	0	128061	17821	20418	2	0	36	46024	83	1	0	7	32311	24	29273	190856	15	141021	101385	68085	38592	62482	36698	31186	40007	64037	69815	4335	61173	90	3703	13912	19519	56942	44	34202	40988	38662	54571	69	64556	7	37636	62147	59418	59471	54605	72244	57888	12277	77147	90814	8404	92348	111546	53505	82782	48385	68439	102428	91058	96385	10	72644	45638	3	24	272	46966	40386	57701	14146	36327
sk__Eukaryota	0	5	0	8	0	3	2	2	1	107	2	1	0	5	6	42	1	0	0	0	3	0	0	17	9	1	66558	232598	31207	11	0	0	0	0	0	0	0	20	53	0	0	0	0	0	0	43216	1	0	0	0	50	6490	12	66681	0	38416	0	24754	0	4	26	0	0	0	0	0	28	9	34	568	2656	213	0	0	18	18551	447	32	292	48	0	1	3	6	1	1	0	1	0	0	0	0	0	59	1	0	0	0	0	809	84	39557	40219	0	0	42441	22107	48653	0	0	0	0	46566	0	50717	0	25366	0	0	4777	64	0	0	1	35109	0	0	0	43647	62040	0	54914	64539	0	0	574	0	0	0	7	556	52478	42024	4365	0	0	0	0	0	0	0	2538	0	0	0	88165	0	0	19	2	0	0	1	0	3	1	2487	22049	0	3496	1	0	102	50027	58574	1	0	76448	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	59510	2	0	82396	73203	0	29787	47874	33832	0	0	1	51220	1	0	60044	2	86366	0	0	20834	1	0	0	48792	0	56501	56959	0	0	0	0	26293	0	95659	67730	64515	40451	67945	40252	0	58933	0	0	0	0	0	0	52041	35349	88121	74784	41716	37010	70556	0	0	54131	2	57947	82121	0	5	1	0	0	41322	22921	48809	31424	0	62299	0	0	101207	6	46238	2	60124	44979	15	0	0	80	2	0	3	75113	40340	66915	38059	49215	34021	0	1	23	37780	0	0	0	0	0	0	2	0	0	1	75494	0	1	39007	122362	0	0	32	0	56	4	0	0	33	0	34865	0	68116	43164	0	0	0	41877	55884	0	0	4	56690	216	96663	11	3	73418	0	0	77224	0	0	53841	38789	0	0	0	69976	0	0	33327	2	2	0	117913	0	113731	66268	3	0	1	0	0	86662	114371	0	0	1	0	22	30	5	12	0	0	0	0	1	2	15	6	0	0	23	1	6	0	0	4	6	1	0	0	1	0	0	0	0	0	3	0	1	0	0	3	142	0	301	96	0	10	0	1	1	82728	0	65234	1	4	0	0	0	1	85896	0	7	71299	0	71510	0	34658	0	7	0	1	0	1	0	6	0	0	0	0	39	55879	0	0	57010	0	0	0	2	1	1	0	0	0	0	0	0	37017	0	0	0	0	86604	7	0	0	0	36681	153	112675	0	0	1	0	0	5	74	2	7	22	1	7	21	2	2	1	2	37	65	4	0	5	0	0	13	2	1	1	1	53725	597174
k__	12575	46275	1130	66513	30258	91198	26993	9337	30067	67046	44813	36917	51280	61083	61881	73804	39638	56003	48638	64571	14535	12288	26690	13368	96941	53293	55350	207798	29991	45361	101534	108811	103573	232307	30815	36994	42601	58938	136686	87948	51102	118122	81098	26829	42487	8356	30807	33470	27513	51584	40820	1752	18801	56183	61464	19395	60486	17414	61924	48284	10100	20101	16002	23946	57961	66749	20933	9174	14247	24734	19046	5116	15655	13224	15511	6558	2967	18928	8662	12775	34607	45240	57098	41983	48261	124961	108341	118283	89084	59401	146429	122592	158841	129393	126940	72130	86075	125776	94408	13158	165554	14489	25650	81225	76003	27187	12935	22517	85588	118801	31619	307693	16373	118614	28947	115406	12730	121027	112049	109783	37092	91530	99300	91258	19912	88521	84294	95425	29419	18296	106255	6953	22977	62297	79558	55788	110022	352112	65173	110123	357	9496	17980	36203	131971	279702	80057	102987	135454	40387	118284	2342	45802	43788	89369	60311	47436	39828	102737	57886	34681	69169	66379	41077	129969	85385	56331	9318	149645	33480	70673	87589	143676	16050	11781	40076	38226	66938	91981	33108	109909	67401	46450	28861	57813	35124	39102	41437	55489	32705	51246	31564	48565	37868	85907	73767	53498	60585	108583	28437	26971	18349	54509	45614	38327	39265	72015	51862	40907	36313	48264	102972	67150	14894	60740	56276	54445	36857	73179	38768	44876	68053	65327	61973	95687	22806	54516	68408	32987	44789	17568	54835	25422	94663	41534	52043	82170	55049	85568	54461	71599	40745	29452	70538	70382	34139	31658	33939	60974	59644	43336	84531	47672	29672	41475	39025	86147	47364	66835	30558	13744	43754	20199	67130	42026	73030	89648	67604	74941	33795	64466	41465	41245	69460	104317	63866	66888	70376	75361	33568	27799	34206	58097	32323	42352	31800	71380	13234	75092	23166	12137	107594	123044	66300	87140	74832	25579	14192	163637	85789	30214	78808	18144	35661	89476	19501	22145	70750	9181	83723	15953	20018	14212	14534	67010	33323	64589	58659	30041	102737	25230	81948	21339	48525	85287	70406	109054	52268	17474	87353	61843	27160	71488	51645	61929	64533	65780	71022	47590	32756	58992	60958	62628	66871	88203	57363	29737	6322	60384	114811	105576	59872	104533	54046	118666	77929	95588	58181	84752	80968	92476	59621	47240	48845	22818	22980	15517	17329	21407	7919	9743	5499	20460	22841	33399	37360	29452	2373	18991	23187	33829	7104	33593	10396	21209	21328	13732	33726	8151	14158	9950	14260	23117	11264	5499	22895	19009	27168	23904	28937	24632	10422	18318	15736	9477	77	6443	6203	45334	101969	60141	61965	20730	52648	67071	97312	111446	40522	49314	37349	74272	44081	53333	38308	47509	69688	17502	3	122889	16160	18823	56354	99684	72651	43312	49820	52038	59633	48994	28499	34348	26366	185795	20566	121980	91498	64580	37498	61186	36071	29988	36360	62615	50049	4324	53962	6275	3700	13723	18370	51396	30166	32561	39152	34881	49483	14011	57437	20720	33679	56136	55295	55977	51262	67431	52401	10385	66327	85643	6180	77322	94232	47762	66573	42605	64233	82073	77494	82423	12308	64909	40297	8459	17791	13109	40616	34757	56761	12728	70236
