0.0,-0.4621148116228032,-1.7043246670622736e-06,0.0,-1.2782435002689496e-06
0.0,-0.46208141854652796,-4.3582051289070556e-05,0.0,-1.860209507320576e-06
0.0,-0.4620624063661781,-6.0315396108734376e-05,0.0,-9.300333197792554e-06
0.0,-0.46209376369287325,-2.961441765270134e-05,0.0,-1.310372462759446e-07
0.0,-0.46210436611842376,-1.573967418211364e-05,0.0,-5.24655806022345e-07
0.0,-0.46210494729333573,-1.503636600019842e-05,0.0,-4.889875120372977e-07
0.0,-0.4621114713798914,-7.1150428990751635e-06,0.0,-1.1475875638655708e-07
0.0,-0.4620919512584042,-3.169777508726934e-05,0.0,-3.521975012743539e-07
0.0,-0.46211164527318516,0.0,-7.008690776633131e-06,0.0
0.0,-0.46211520080087953,-1.8657853524395307e-06,0.0,-6.219284509612066e-07
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621007986758423,-2.0800399364584443e-05,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.46210099467545473,0.0,0.0,-2.055118271748757e-05
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.46211414743535306,0.0,0.0,-3.827106630827082e-06
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
-8.995718038029565e-06,-0.46210300781825553,0.0,0.0,-8.995718038029565e-06
-1.0365487073893398e-05,-0.46210900530715104,0.0,0.0,0.0
0.0,-0.46210920816760304,-1.0107544270554492e-05,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
-9.843488531946498e-06,-0.46210941583555476,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621024067198565,-9.37787197308193e-06,0.0,-9.37787197308193e-06
-2.2336884894391673e-05,-0.4620995902861922,0.0,0.0,0.0
-1.1535089742498172e-05,-0.4621080854664744,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
-4.586693086006122e-06,-0.46211174645123787,-2.293346543003061e-06,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
-4.300927279876632e-06,-0.46211377479877813,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
0.0,-0.4621171572600098,0.0,0.0,0.0
