96.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0,69325.0,0.0,1.0,0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,2499.0,0.0,1723.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,88.0,1.0,0.0,1.0,403.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1007.0,365.0,34.0,2.0,0.0,0.0,9.0,1.0,131.0,1.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,111.0,2.0,131.0,0.0,0.0,0.0,0.0,4.0,3.0,45.0,1.0,1119.0,8.0,7.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3323879.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,898.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.0,116.0,16.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,841.0,0.0,0.0,4.0,0.0,266.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,803.0,0.0,2229.0,0.0,0.0,1.0,31.0
4740.0,0.0,4.0,98.0,0.0,5.0,0.0,2.0,3.0,436835.0,0.0,3.0,0.0,1.0,47.0,14.0,0.0,8.0,1.0,1.0,8290.0,1.0,789094.0,9.0,8.0,2.0,7.0,0.0,0.0,0.0,152.0,4.0,1.0,6.0,47781.0,0.0,0.0,0.0,28.0,1.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,147870.0,59444.0,59260.0,10.0,0.0,1.0,0.0,0.0,127.0,18.0,0.0,0.0,0.0,3.0,3212.0,0.0,0.0,1.0,29.0,0.0,12406.0,3.0,0.0,1.0,0.0,8.0,1.0,51458.0,5.0,844293.0,12.0,16.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,551346.0,0.0,0.0,3.0,21.0,4.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,4.0,0.0,43.0,1.0,2.0,0.0,0.0,7815.0,0.0,5.0,10.0,1.0,1.0,11.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10889.0,6.0,48.0,0.0,6.0,14.0,1223.0,11.0,0.0,0.0,7.0,2.0,0.0,1.0,3.0,126076.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,114165.0,0.0,35.0,12.0,4.0,9570.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50302.0,0.0,249892.0,126.0,2.0,3.0,9.0
1099.0,1.0,3.0,94.0,0.0,1.0,9.0,4.0,6.0,643006.0,2.0,1.0,0.0,3.0,674.0,2.0,3.0,12.0,0.0,3.0,3422.0,0.0,323011.0,4.0,13.0,1.0,8.0,2.0,2.0,0.0,252.0,9.0,0.0,4.0,368262.0,0.0,0.0,0.0,0.0,7.0,20.0,1.0,0.0,17.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,8.0,286670.0,32937.0,170.0,19.0,0.0,2.0,1.0,0.0,19.0,82.0,0.0,1.0,0.0,28.0,1757.0,0.0,0.0,4.0,162.0,1.0,2098.0,3.0,0.0,0.0,0.0,25.0,5.0,2143.0,9.0,819802.0,8.0,12.0,1.0,1.0,0.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,1.0,323213.0,1.0,0.0,12.0,49.0,9.0,0.0,22.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,798.0,3.0,0.0,126.0,9.0,3.0,1.0,1.0,185.0,0.0,1.0,9.0,4.0,10.0,18.0,3.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,32.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,14935.0,385.0,107.0,0.0,10.0,12.0,167.0,21.0,0.0,0.0,9.0,1.0,0.0,0.0,21.0,7480.0,5.0,0.0,10.0,6.0,1.0,18.0,7.0,189320.0,0.0,65.0,27.0,9.0,96551.0,10.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,7.0,0.0,10.0,154394.0,0.0,231544.0,7.0,2.0,7.0,3.0
9679.0,0.0,2.0,87.0,0.0,1.0,1.0,2.0,1.0,194350.0,1.0,1.0,0.0,4.0,1139.0,14.0,2.0,9.0,0.0,7.0,57215.0,0.0,1255119.0,5.0,11.0,0.0,8.0,2.0,2.0,0.0,284.0,10.0,1.0,5.0,68882.0,0.0,0.0,0.0,46.0,2.0,8.0,1.0,1.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,199826.0,27510.0,11517.0,29.0,0.0,0.0,1.0,0.0,8077.0,46.0,0.0,0.0,0.0,36.0,4778.0,0.0,1.0,8.0,141.0,0.0,10161.0,5.0,0.0,0.0,0.0,11.0,4.0,19559.0,11.0,381660.0,10.0,7.0,1.0,2.0,0.0,9.0,0.0,12.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,542752.0,4.0,0.0,5.0,10.0,4.0,0.0,52.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,1894.0,2.0,0.0,835.0,5.0,3.0,0.0,0.0,22368.0,0.0,1.0,9.0,3.0,1.0,13.0,5.0,10.0,3.0,0.0,0.0,1.0,0.0,3.0,6684.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29741.0,5.0,62.0,0.0,15.0,8.0,72.0,12.0,0.0,0.0,7.0,2.0,0.0,0.0,27.0,90476.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,231167.0,0.0,13.0,9.0,13.0,30716.0,11.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,24758.0,0.0,344358.0,14.0,2.0,2.0,9.0
267.0,1.0,14.0,16.0,0.0,1.0,2.0,0.0,0.0,54924.0,0.0,2.0,0.0,6.0,48.0,3.0,0.0,7.0,0.0,2.0,3095.0,0.0,72823.0,2.0,4.0,1.0,108.0,0.0,0.0,0.0,56896.0,3.0,0.0,1.0,14119.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22392.0,951.0,5217.0,9.0,0.0,0.0,1.0,0.0,37.0,9.0,0.0,0.0,0.0,5.0,1321.0,0.0,0.0,1.0,4.0,0.0,341.0,0.0,0.0,0.0,1.0,4.0,6.0,91091.0,4.0,276789.0,6.0,19.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2506402.0,4.0,0.0,5.0,0.0,1.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2103.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,30919.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,3817.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13733.0,18.0,36.0,1.0,3.0,3.0,13.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,17541.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,54.0,0.0,11.0,1.0,8.0,80.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,429256.0,1.0,0.0,0.0,56.0
45.0,0.0,12.0,67.0,0.0,1.0,0.0,0.0,10.0,905786.0,4.0,3.0,0.0,2.0,27.0,1.0,3.0,4.0,0.0,0.0,625.0,0.0,209220.0,3.0,8.0,2.0,15.0,0.0,1.0,0.0,10.0,1.0,0.0,6.0,199493.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34576.0,180689.0,1447.0,5.0,0.0,3.0,2.0,0.0,5.0,69.0,0.0,0.0,0.0,9.0,22875.0,0.0,0.0,0.0,20.0,0.0,160.0,1.0,0.0,0.0,0.0,7.0,3.0,2505.0,32.0,91388.0,18.0,9.0,2.0,0.0,0.0,4.0,2.0,10.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,1658953.0,0.0,0.0,0.0,6.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,20.0,0.0,4.0,1.0,0.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64041.0,117.0,82.0,0.0,6.0,30.0,1.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,146140.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,5831.0,0.0,26.0,6.0,3.0,856.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1646.0,0.0,454286.0,3.0,0.0,2.0,3.0
58.0,0.0,3.0,13.0,0.0,5.0,0.0,0.0,6.0,151869.0,2.0,2.0,0.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,1618.0,0.0,3504.0,5.0,6.0,1.0,6894.0,0.0,0.0,0.0,64.0,1.0,0.0,2.0,68481.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1913.0,197.0,950.0,7.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,13.0,50.0,0.0,0.0,0.0,131.0,0.0,143.0,0.0,0.0,0.0,0.0,6.0,7.0,77.0,6.0,32925.0,11.0,5.0,9.0,0.0,0.0,7.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,2244803.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,859.0,9.0,0.0,13.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,110.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,990765.0,76.0,131.0,0.0,5.0,14.0,1.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,851.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.0,0.0,14.0,5.0,1.0,39.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,138.0,0.0,720438.0,2.0,1.0,3.0,8.0
24057.0,1.0,3.0,184.0,0.0,8.0,0.0,0.0,7.0,118768.0,0.0,6.0,0.0,2.0,91.0,2.0,0.0,37.0,0.0,1.0,671.0,3.0,1312888.0,5.0,15.0,4.0,15.0,0.0,2.0,0.0,552.0,8.0,1.0,9.0,29804.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,444558.0,305367.0,635.0,17.0,1.0,0.0,1.0,1.0,26788.0,70.0,0.0,0.0,0.0,73.0,4314.0,0.0,0.0,2.0,944.0,0.0,48285.0,11.0,0.0,0.0,0.0,8.0,2.0,23899.0,11.0,365830.0,27.0,11.0,5.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,115934.0,2.0,0.0,6.0,1.0,1.0,0.0,23.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,232.0,3.0,0.0,221.0,8.0,4.0,0.0,0.0,3036.0,1.0,17.0,8.0,3.0,1.0,9.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,871.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,181.0,6.0,40.0,0.0,14.0,9.0,2.0,14.0,0.0,1.0,1.0,8.0,0.0,0.0,14.0,428442.0,1.0,0.0,11.0,5.0,1.0,5.0,0.0,138484.0,0.0,22.0,14.0,8.0,110619.0,23.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,128793.0,0.0,329212.0,107.0,0.0,2.0,2.0
2766.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,97290.0,0.0,1.0,3.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,8317.0,0.0,71848.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,18130.0,0.0,0.0,0.0,11966.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34774.0,1409.0,24893.0,0.0,0.0,0.0,1.0,0.0,513.0,3.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,16.0,87.0,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,34145.0,0.0,123469.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31288.0,0.0,0.0,77.0,12.0,0.0,0.0,0.0,25323.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20483.0,1.0,3.0,0.0,0.0,0.0,243.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8712.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12612.0,0.0,0.0,0.0,1.0,2204.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1378.0,0.0,42274.0,0.0,0.0,0.0,0.0
3087.0,0.0,36.0,1.0,0.0,2.0,0.0,0.0,0.0,94248.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,11704.0,0.0,64174.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26603.0,0.0,0.0,0.0,8714.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30014.0,749.0,16709.0,0.0,0.0,0.0,0.0,0.0,422.0,4.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,9.0,112.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,38944.0,0.0,88830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57992.0,0.0,0.0,137.0,13.0,0.0,0.0,0.0,24405.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15822.0,0.0,5.0,0.0,3.0,2.0,131.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16439.0,0.0,0.0,1.0,0.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,50281.0,0.0,0.0,0.0,0.0
