4.3815211767628695e-43,4.378312548152013e-43,4.372927340871469e-43,4.373183629052456e-43,3.6887693614155514e-42,4.372927340871469e-43,4.378312548152013e-43,4.390389198077722e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,1.0,4.600325322142156e-43,4.373311778775588e-43,4.388588439168441e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,4.372927340871469e-43,4.37472167360006e-43,4.372927340871469e-43,4.372927340871469e-43,4.373311778775588e-43,4.372927340871469e-43,4.372927340871469e-43,4.507716339854306e-43,4.427078827634351e-43,4.373183629052456e-43,4.372927340871469e-43,4.372927340871469e-43,4.3742089319903826e-43,4.391675906812222e-43,4.373055483084453e-43,4.372927340871469e-43,4.42500367986576e-43,4.3902605479405625e-43,4.373439932253961e-43,4.373311778775588e-43,4.378697459486775e-43,4.519752577017377e-43,4.424744354797303e-43,4.374337111758512e-43,4.372927340871469e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,4.373311778775588e-43,4.372927340871469e-43,4.373311778775588e-43,4.373055483084453e-43,4.373311778775588e-43,4.3742089319903826e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.490840479478325e-43,4.68782591647146e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.373439932253961e-43,4.373055483084453e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,4.372927340871469e-43,4.3739525837220434e-43,4.372927340871469e-43,4.373055483084453e-43,4.372927340871469e-43,4.372927340871469e-43,4.373055483084453e-43,4.486499925124198e-43,4.40727500205798e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.372927340871469e-43,4.373055483084453e-43,4.373055483084453e-43,4.372927340871469e-43,4.372927340871469e-43,4.4959756398968365e-43,4.373183629052456e-43,4.373311778775588e-43
7.123155430114043e-11,6.260021181263542e-11,6.24742395144748e-11,6.248113553691443e-11,0.0001263860314616078,6.24742395144748e-11,6.262785609933821e-11,6.26935602164599e-11,6.24759634487272e-11,6.248803232054983e-11,6.24759634487272e-11,0.0003747216605282663,0.1791826728976317,6.248803232054983e-11,8.058022081821115e-11,6.24742395144748e-11,6.248113553691443e-11,6.24759634487272e-11,6.248458383357741e-11,6.24759634487272e-11,6.24742395144748e-11,6.248458383357741e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24776874305504e-11,3.720898579141587e-09,3.5264922488710213e-10,6.249320540786163e-11,6.249148099784219e-11,6.248630805327428e-11,6.24742395144748e-11,6.27766534278878e-11,6.24759634487272e-11,6.24759634487272e-11,2.3357983473075573e-10,8.79851029551012e-11,6.248803232054983e-11,6.24759634487272e-11,2.5847363231134036e-10,0.8203141325369735,6.60171523063987e-11,6.252080244047936e-11,6.24742395144748e-11,6.24742395144748e-11,6.24776874305504e-11,6.24742395144748e-11,6.250700240114872e-11,6.24776874305504e-11,6.24776874305504e-11,6.247941145994572e-11,6.247941145994572e-11,6.251045212538854e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.25863942454994e-11,2.075587937381916e-06,6.248975663540535e-11,6.24759634487272e-11,6.24776874305504e-11,6.248975663540535e-11,6.249837892342874e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.249837892342874e-11,6.24742395144748e-11,6.247941145994572e-11,6.24776874305504e-11,6.24742395144748e-11,6.24776874305504e-11,1.4585669832976966e-09,8.135773495137566e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.247941145994572e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,6.24742395144748e-11,3.119855175051859e-10,6.269529020271826e-11,6.248458383357741e-11
8.851065041642507e-11,8.644936213257426e-11,8.62371201202505e-11,8.622981073138391e-11,0.011009938618005002,8.621519381221195e-11,8.681652406860296e-11,8.81363237301784e-11,8.622737440610606e-11,8.624443012870752e-11,8.622250196205522e-11,8.871955444948628e-07,9.221846726532512e-07,8.624930381192171e-11,8.776853966610681e-11,8.621519381221195e-11,8.62371201202505e-11,8.621519381221195e-11,8.622493814966381e-11,8.621762979333125e-11,8.621762979333125e-11,8.625661485314618e-11,8.621519381221195e-11,8.621519381221195e-11,8.622493814966381e-11,8.621519381221195e-11,8.623468358845419e-11,2.8682020736018454e-07,2.299501780117128e-10,8.626392651410114e-11,8.640540717748982e-11,8.625661485314618e-11,8.621762979333125e-11,8.672336248931805e-11,8.622493814966381e-11,8.622493814966381e-11,2.8498537562118633e-06,9.148807443044844e-11,8.627611399301428e-11,8.622737440610606e-11,9.159670585146925e-11,0.9889849999847652,8.898205229475839e-11,8.627855169541265e-11,8.621762979333125e-11,8.621519381221195e-11,8.622006584327834e-11,8.621519381221195e-11,8.624686693588902e-11,8.621519381221195e-11,8.622737440610606e-11,8.623224712549931e-11,8.624443012870752e-11,8.633463786441666e-11,8.621519381221195e-11,8.621519381221195e-11,8.621519381221195e-11,8.621519381221195e-11,8.621519381221195e-11,8.656179307589775e-11,7.534380074358438e-08,8.622493814966381e-11,8.622493814966381e-11,8.624199339037522e-11,8.62517407568075e-11,8.625661485314618e-11,8.622006584327834e-11,8.622006584327834e-11,8.621519381221195e-11,8.621519381221195e-11,8.62395567208902e-11,8.621519381221195e-11,8.626636387214641e-11,8.62395567208902e-11,8.621762979333125e-11,8.627123879483911e-11,1.8236318641467548e-08,1.31936847501782e-09,8.621519381221195e-11,8.621519381221195e-11,8.621762979333125e-11,8.622981073138391e-11,8.621762979333125e-11,8.623468358845419e-11,8.621519381221195e-11,8.622981073138391e-11,1.3466682148570775e-08,8.623224712549931e-11,8.623224712549931e-11
7.957708641452091e-16,6.087357681994336e-16,6.078573571286219e-16,6.078742376897072e-16,4.816144111175379e-13,6.07840477036307e-16,6.090908708602842e-16,6.290661727665778e-16,6.078742376897072e-16,6.079924147439631e-16,6.079586475271419e-16,1.1567072192849174e-08,0.9999999882898608,6.080430690857853e-16,1.1433121924370675e-15,6.078573571286219e-16,6.080092990556788e-16,6.078573571286219e-16,6.079248821857142e-16,6.07840477036307e-16,6.078573571286219e-16,6.081275023672646e-16,6.07840477036307e-16,6.07840477036307e-16,6.078742376897072e-16,6.07840477036307e-16,6.078742376897072e-16,1.592806202712436e-13,1.492108557764522e-15,6.083470837736657e-16,6.079080002182402e-16,6.079924147439631e-16,6.078573571286219e-16,7.63876223853522e-16,6.079080002182402e-16,6.079755309011219e-16,4.118646918203743e-15,8.061357908652399e-16,6.080261838362817e-16,6.079080002182402e-16,1.0466477548676757e-15,2.7899694303530378e-11,7.376305359799336e-16,6.081275023672646e-16,6.078742376897072e-16,6.07840477036307e-16,6.078742376897072e-16,6.078742376897072e-16,6.081443904304441e-16,6.079248821857142e-16,6.079080002182402e-16,6.078742376897072e-16,6.079248821857142e-16,6.080092990556788e-16,6.07840477036307e-16,6.07840477036307e-16,6.07840477036307e-16,6.07840477036307e-16,6.07840477036307e-16,6.226356252197399e-16,1.1409569117043312e-10,6.079417646220104e-16,6.078911187195756e-16,6.078742376897072e-16,6.080092990556788e-16,6.080261838362817e-16,6.07840477036307e-16,6.07840477036307e-16,6.07840477036307e-16,6.07840477036307e-16,6.080430690857853e-16,6.07840477036307e-16,6.082964041052431e-16,6.079080002182402e-16,6.07840477036307e-16,6.082626200051937e-16,3.731850594267979e-13,1.4265091249628829e-15,6.07840477036307e-16,6.07840477036307e-16,6.078573571286219e-16,6.07840477036307e-16,6.07840477036307e-16,6.079080002182402e-16,6.07840477036307e-16,6.078573571286219e-16,1.3216252243356012e-15,6.080768409915454e-16,6.080768409915454e-16
4.560974906934995e-31,4.532937172912236e-31,4.526605952684244e-31,4.526481899546611e-31,3.720450628462246e-30,4.526357849808695e-31,4.530825782861041e-31,4.538033397834588e-31,4.526357849808695e-31,4.527226269371435e-31,4.526605952684244e-31,1.0,3.334529505175689e-30,4.526854069159037e-31,5.043375266579e-30,4.526357849808695e-31,4.52673000922169e-31,4.526357849808695e-31,4.526481899546611e-31,4.526357849808695e-31,4.526357849808695e-31,4.528467157778201e-31,4.526357849808695e-31,4.526481899546611e-31,4.526605952684244e-31,4.526357849808695e-31,4.526357849808695e-31,8.496661792621597e-31,4.818606792441755e-31,4.527474419847595e-31,4.526357849808695e-31,4.5271021992338165e-31,4.526481899546611e-31,4.535049546882953e-31,4.526357849808695e-31,4.526481899546611e-31,6.665656262492487e-31,4.569858315578136e-31,4.526854069159037e-31,4.5271021992338165e-31,5.496146758207857e-30,8.930142743267402e-28,5.0919075659924425e-31,4.530080821201599e-31,4.526357849808695e-31,4.526357849808695e-31,4.526481899546611e-31,4.526481899546611e-31,4.528218952890163e-31,4.526357849808695e-31,4.52673000922169e-31,4.526357849808695e-31,4.526978132496383e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.531074130637033e-31,9.937245536128435e-26,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.527474419847595e-31,4.526605952684244e-31,4.526481899546611e-31,4.526854069159037e-31,4.526357849808695e-31,4.526357849808695e-31,4.52735034290933e-31,4.526357849808695e-31,4.52673000922169e-31,4.526481899546611e-31,4.526357849808695e-31,4.526481899546611e-31,4.5331856364196745e-31,4.536292579608069e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.526481899546611e-31,4.526357849808695e-31,4.526357849808695e-31,4.526357849808695e-31,4.526481899546611e-31,4.535298126175771e-31,4.526481899546611e-31,4.52673000922169e-31
1.4447855648629917e-18,1.4453935446086865e-18,1.4433203127084554e-18,1.4433917539349728e-18,9.467475145434963e-08,1.4433203127084554e-18,1.4472548359978377e-18,1.4454650884556885e-18,1.4434274758742904e-18,1.4434631986976758e-18,1.4433203127084554e-18,0.999999905318039,2.5607093816256883e-16,1.44360609883234e-18,1.4444995452439556e-18,1.4433203127084554e-18,1.443356032879702e-18,1.4433203127084554e-18,1.4435346469967401e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4435346469967401e-18,1.4433203127084554e-18,1.443356032879702e-18,1.4435703724724621e-18,1.4433203127084554e-18,1.4433203127084554e-18,3.4007797136335507e-18,2.2343400793596697e-16,1.443498922405152e-18,1.4433203127084554e-18,1.443677554204651e-18,1.4434274758742904e-18,1.447183203566597e-18,1.443356032879702e-18,1.4433203127084554e-18,2.0119654981544833e-16,1.4493337195743626e-18,1.4435703724724621e-18,1.4434274758742904e-18,1.5356300187779247e-18,1.3985538135581983e-17,1.457426654828654e-18,1.4438562081096877e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.443356032879702e-18,1.443356032879702e-18,1.443498922405152e-18,1.4434631986976758e-18,1.4434631986976758e-18,1.4433917539349728e-18,1.4433203127084554e-18,1.4435346469967401e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4439276758618659e-18,7.208932667734213e-12,1.443498922405152e-18,1.4433203127084554e-18,1.4434631986976758e-18,1.44360609883234e-18,1.4434274758742904e-18,1.4433203127084554e-18,1.4434631986976758e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4440348841229974e-18,1.4433203127084554e-18,1.4433917539349728e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.443356032879702e-18,1.6681230290553258e-18,1.4742225704203677e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4437847438948332e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.4433203127084554e-18,1.5127338525914521e-18,1.443498922405152e-18,1.4433917539349728e-18
9.102441737046222e-24,9.103516096755187e-24,9.092778203489379e-24,9.092992837181083e-24,6.84788737381634e-12,9.092778203489379e-24,9.11017995785099e-24,9.107599820251954e-24,9.092778203489379e-24,9.093207475939182e-24,9.092778203489379e-24,0.9999999999931518,9.878455313495378e-24,9.094066081637944e-24,9.114696957598512e-24,9.092778203489379e-24,9.092992837181083e-24,9.092778203489379e-24,9.0934221197638e-24,9.092992837181083e-24,9.092778203489379e-24,9.099434204344321e-24,9.092778203489379e-24,9.092778203489379e-24,9.09385142261306e-24,9.092778203489379e-24,9.092778203489379e-24,9.524912094586876e-24,9.149617746271974e-24,9.094280745729823e-24,9.093207475939182e-24,9.093207475939182e-24,9.092778203489379e-24,9.099863791025675e-24,9.092992837181083e-24,9.092778203489379e-24,4.5789892033412543e-23,9.124814550311328e-24,9.094280745729823e-24,9.094280745729823e-24,9.1093198307793e-24,1.9796613097563597e-23,9.179253917515995e-24,9.096212950591222e-24,9.092778203489379e-24,9.092778203489379e-24,9.092992837181083e-24,9.092778203489379e-24,9.096427665359626e-24,9.092992837181083e-24,9.093636768655052e-24,9.0934221197638e-24,9.094066081637944e-24,9.093636768655052e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.09836032636359e-24,2.262106056048704e-16,9.093207475939182e-24,9.092778203489379e-24,9.09385142261306e-24,9.094066081637944e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.095139452769672e-24,9.092778203489379e-24,9.095139452769672e-24,9.092778203489379e-24,9.09385142261306e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.135590276114684e-24,9.101582340569672e-24,9.092778203489379e-24,9.092778203489379e-24,9.092778203489379e-24,9.092992837181083e-24,9.092778203489379e-24,9.092992837181083e-24,9.092778203489379e-24,9.093207475939182e-24,9.125460735279059e-24,9.094066081637944e-24,9.097071840075178e-24
9.89028028828409e-15,5.4301612896195304e-15,5.416593040542594e-15,5.416864072994596e-15,1.1803081175576678e-13,5.416593040542594e-15,5.427444923511092e-15,5.445125622640273e-15,5.416593040542594e-15,5.421609336820476e-15,5.416728555073416e-15,1.0110491674066576e-13,0.9999988947906066,5.4186261145310894e-15,5.927379461621825e-15,5.416593040542594e-15,5.417677251723941e-15,5.416728555073416e-15,5.417812793379999e-15,5.416728555073416e-15,5.416728555073416e-15,5.417948338427096e-15,5.416593040542594e-15,5.416593040542594e-15,5.4169995943062185e-15,5.416593040542594e-15,5.417406178584591e-15,3.71952673146879e-10,1.2627411204645273e-11,5.418897248712911e-15,5.4589019137829076e-15,5.418897248712911e-15,5.416728555073416e-15,1.0738517005062373e-14,5.417541713458833e-15,5.416864072994596e-15,1.1420174794964154e-14,1.813132017390768e-14,5.417677251723941e-15,5.416864072994596e-15,9.850030350328535e-15,5.112923252755073e-11,5.688960317803812e-15,5.419846325192768e-15,5.416593040542594e-15,5.416593040542594e-15,5.416728555073416e-15,5.416593040542594e-15,5.418083886865313e-15,5.4169995943062185e-15,5.417677251723941e-15,5.416864072994596e-15,5.417406178584591e-15,5.416728555073416e-15,5.416593040542594e-15,5.416593040542594e-15,5.416593040542594e-15,5.416593040542594e-15,5.416593040542594e-15,5.448532354566039e-15,1.1047725202775687e-06,5.421202437088915e-15,5.4169995943062185e-15,5.4169995943062185e-15,5.419575143523965e-15,5.418083886865313e-15,5.416593040542594e-15,5.416593040542594e-15,5.416593040542594e-15,5.416728555073416e-15,5.421880620275105e-15,5.416593040542594e-15,5.418490552527539e-15,5.418083886865313e-15,5.416728555073416e-15,5.417406178584591e-15,1.7313953355009948e-13,8.623220168245669e-14,5.416593040542594e-15,5.416593040542594e-15,5.416593040542594e-15,5.417541713458833e-15,5.416593040542594e-15,5.416864072994596e-15,5.416593040542594e-15,5.417812793379999e-15,2.2343762121538036e-13,5.431519982446044e-15,5.418083886865313e-15
8.771871536117218e-12,5.964900608060369e-12,5.961465584957413e-12,5.961465584957413e-12,0.9995598666147185,5.969197170429092e-12,6.0409738986665235e-12,6.122424242628021e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,0.0001246199978402107,1.886546528097292e-07,5.961465584957413e-12,3.4379186750433513e-09,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,8.960566199505213e-10,7.406358357893676e-12,5.961465584957413e-12,5.966618861768956e-12,5.961465584957413e-12,5.962324155238403e-12,6.47332484880246e-12,5.961465584957413e-12,5.975217557585713e-12,3.340413226700871e-11,7.230363130240845e-12,5.961465584957413e-12,5.961465584957413e-12,8.144599188311123e-10,0.0003153096505371016,9.714824466018003e-12,5.961465584957413e-12,5.961465584957413e-12,5.963182849170687e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,6.118898505972642e-12,9.378964598114895e-09,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.964900608060369e-12,5.961465584957413e-12,5.961465584957413e-12,5.963182849170687e-12,3.665558576819771e-11,8.188359576479023e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,5.961465584957413e-12,7.34581174239198e-12,5.961465584957413e-12,5.961465584957413e-12
3.815415984141298e-12,2.511928169850569e-12,2.5101587603332763e-12,2.5101587603332763e-12,0.9967351244404795,2.5101587603332763e-12,2.540766993872464e-12,2.5479385131962854e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,0.0032641514189720683,2.1536591774323746e-08,2.5101587603332763e-12,3.6526097453792216e-09,2.510512542498452e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,1.7307914961786673e-10,2.8200493007328876e-12,2.5101587603332763e-12,2.5122822013965975e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.680543270020012e-12,2.5101587603332763e-12,2.5133445954463785e-12,8.572444273768716e-12,3.0555012816318535e-12,2.5101587603332763e-12,2.5101587603332763e-12,6.0712375326679e-10,6.88214249583371e-07,4.332604056457587e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.6237329469058722e-12,9.71879254071879e-09,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5112202564221713e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5459729160087473e-11,3.2647424257314226e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,2.5101587603332763e-12,3.178931257504255e-12,2.5101587603332763e-12,2.5101587603332763e-12
