GeneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
sk_taxa_Archaea	4.30931069304606	4.23156135891728	142.498273866081	0	0	936.186220472528
sk_taxa_Bacteria	19.8816324967884	19.9310754769365	222.894666762806	0	0	1153.92724470287
sk_taxa_Eukaryota	4.20250319625643	4.09043365424244	150.956879487387	0	0	964.827084948182
sk_taxa_Mitochondria	4.39871045022577	4.34236055100785	96.3398205646294	0	0	744.289630595273
sk_taxa_Chloroplast	4.65418795430647	4.7311402079446	76.7770870253483	4.86341201506798e-282	4.86341201506798e-282	636.272252340532
