PCA_svm,0.9767,0.9077,0.93,0.8942,0.9118,2023-12-29 07:02:19.265471,47.11,45.6,"{'C': 8, 'gamma': 8, 'kernel': 'rbf'}"
PCA_rf,0.9572,0.8923,0.89,0.899,0.8945,2023-12-29 07:17:24.731721,952.58,905.44,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 900}"
PCA_mlp,0.9786,0.9333,0.94,0.9307,0.9353,2023-12-29 10:09:53.181556,11301.03,10348.44,"{'dropout_rate': 0.1, 'epochs': 100, 'numHiddenLayers': 2, 'numUnits': 50}"
RandP_svm,0.9751,0.9128,0.93,0.9029,0.9163,2023-12-29 10:13:38.263479,141.21,140.57,"{'C': 8, 'gamma': 8, 'kernel': 'rbf'}"
RandP_rf,0.9718,0.8821,0.93,0.8532,0.89,2023-12-29 10:48:30.564788,2233.65,2092.38,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}"
RandP_mlp,0.9817,0.9333,0.96,0.9143,0.9366,2023-12-29 14:05:50.309979,14073.26,11839.59,"{'dropout_rate': 0.3, 'epochs': 300, 'numHiddenLayers': 2, 'numUnits': 50}"
svm,0.974,0.9077,0.93,0.8942,0.9118,2023-12-29 14:09:25.467321,133.05,133.05,"{'C': 8, 'gamma': 8, 'kernel': 'rbf'}"
rf,0.9996,0.9897,0.99,0.99,0.99,2023-12-29 14:40:56.808679,2024.39,1891.32,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}"
mlp,0.9628,0.9333,0.91,0.9579,0.9333,2023-12-29 17:50:32.254096,13399.84,11375.43,"{'dropout_rate': 0.3, 'epochs': 200, 'numHiddenLayers': 2, 'numUnits': 100}"
