PCA_svm,1.0,1.0,1.0,1.0,1.0,2023-12-23 15:32:17.545072,56.17,54.01,"{'C': 0.03125, 'kernel': 'linear'}"
PCA_rf,1.0,1.0,1.0,1.0,1.0,2023-12-23 15:45:10.285795,828.91,772.73,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}"
PCA_mlp,1.0,1.0,1.0,1.0,1.0,2023-12-23 17:31:26.927068,7205.56,6376.63,"{'dropout_rate': 0.1, 'epochs': 30, 'numHiddenLayers': 1, 'numUnits': 10}"
RandP_svm,1.0,1.0,1.0,1.0,1.0,2023-12-23 17:33:49.051799,113.78,113.2,"{'C': 0.03125, 'kernel': 'linear'}"
RandP_rf,1.0,1.0,1.0,1.0,1.0,2023-12-23 17:52:38.100334,1242.83,1129.04,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}"
RandP_mlp,1.0,1.0,1.0,1.0,1.0,2023-12-23 19:49:03.753963,8228.49,6985.65,"{'dropout_rate': 0.1, 'epochs': 30, 'numHiddenLayers': 1, 'numUnits': 10}"
svm,1.0,1.0,1.0,1.0,1.0,2023-12-23 20:03:51.381938,849.55,849.55,"{'C': 0.03125, 'kernel': 'linear'}"
rf,1.0,1.0,1.0,1.0,1.0,2023-12-23 20:14:08.804847,1466.97,617.4,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}"
mlp,1.0,1.0,1.0,1.0,1.0,2023-12-23 23:24:42.323018,12900.49,11433.51,"{'dropout_rate': 0.1, 'epochs': 30, 'numHiddenLayers': 1, 'numUnits': 10}"
