PCA_svm,0.8266,0.7487,0.81,0.7297,0.7678,2023-12-23 07:43:51.222565,41.27,39.33,"{'C': 8, 'kernel': 'linear'}"
PCA_rf,0.8672,0.7795,0.84,0.7568,0.7962,2023-12-23 07:55:04.091567,714.14,672.87,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 700}"
PCA_mlp,0.8556,0.7744,0.83,0.7545,0.7905,2023-12-23 09:33:43.228787,6633.31,5919.16,"{'dropout_rate': 0.1, 'epochs': 300, 'numHiddenLayers': 3, 'numUnits': 30}"
RandP_svm,0.8063,0.759,0.82,0.7387,0.7773,2023-12-23 09:38:46.185169,127.69,126.84,"{'C': 8, 'kernel': 'linear'}"
RandP_rf,0.8762,0.7949,0.84,0.7778,0.8077,2023-12-23 10:00:09.821506,1411.33,1283.63,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 700}"
RandP_mlp,0.8526,0.7692,0.85,0.7391,0.7907,2023-12-23 12:11:33.020126,9294.53,7883.19,"{'dropout_rate': 0.3, 'epochs': 200, 'numHiddenLayers': 2, 'numUnits': 10}"
svm,0.8129,0.759,0.82,0.7387,0.7773,2023-12-23 12:18:58.471025,264.82,264.82,"{'C': 32, 'kernel': 'linear'}"
rf,0.9057,0.8051,0.92,0.7541,0.8288,2023-12-23 12:31:23.202536,1009.55,744.66,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}"
mlp,0.8587,0.7846,0.85,0.7589,0.8019,2023-12-23 15:29:10.570581,11676.92,10667.36,"{'dropout_rate': 0.1, 'epochs': 50, 'numHiddenLayers': 3, 'numUnits': 30}"
