PCA_svm,0.9739,0.9128,0.94,0.8952,0.9171,2023-12-23 07:47:38.725911,58.26,55.59,"{'C': 32, 'gamma': 8, 'kernel': 'rbf'}"
PCA_rf,0.9621,0.8974,0.87,0.9255,0.8969,2023-12-23 08:00:04.817820,804.35,746.09,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}"
PCA_mlp,0.9863,0.9333,0.95,0.9223,0.936,2023-12-23 09:49:49.270466,7388.8,6584.44,"{'dropout_rate': 0.3, 'epochs': 300, 'numHiddenLayers': 3, 'numUnits': 100}"
RandP_svm,0.9765,0.9231,0.94,0.9126,0.9261,2023-12-23 09:52:21.218011,127.3,126.62,"{'C': 32, 'gamma': 8, 'kernel': 'rbf'}"
RandP_rf,0.9674,0.9179,0.89,0.9468,0.9175,2023-12-23 10:13:07.809083,1373.89,1246.58,"{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 700}"
RandP_mlp,0.9779,0.9333,0.92,0.9485,0.934,2023-12-23 12:16:40.781285,8786.87,7412.96,"{'dropout_rate': 0.1, 'epochs': 200, 'numHiddenLayers': 3, 'numUnits': 100}"
svm,0.9767,0.9231,0.94,0.9126,0.9261,2023-12-23 12:33:21.359119,964.5,964.5,"{'C': 32, 'gamma': 8, 'kernel': 'rbf'}"
rf,0.9993,0.9897,0.98,1.0,0.9899,2023-12-23 12:44:21.291336,1624.44,659.91,"{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}"
mlp,0.9846,0.9487,0.93,0.9688,0.949,2023-12-23 15:52:31.567220,12914.71,11290.27,"{'dropout_rate': 0.1, 'epochs': 200, 'numHiddenLayers': 3, 'numUnits': 100}"
